strength,ccs_value,gs_value,prompt_length,negative_prompt_length,error_correction_level,qr_version,image_resolution,num_iterations,seed_value,is_scannable,generated_date,sample_id,strength_ccs_interaction,strength_gs_interaction,ccs_gs_interaction,prompt_ratio,strength_category,ccs_category,prompt_category,gs_category,resolution_category,is_optimal_params,suboptimal_count,strength_deviation,ccs_deviation,gs_deviation,prompt_complexity,params_mean,params_std,params_range,prompt_length_log,negative_prompt_length_log,num_iterations_log
0.6247838627894025,1.5126948287666295,8.953594263779015,27,17,H,1,768,55,2988,1,2025-10-08,2586,0.9451073183383685,5.594061209972889,13.544055741693073,1.5,optimal,optimal,long,low,medium,0,2,0.024783862789402478,0.012694828766629529,3.5464057362209847,24.0,3.6970243184450156,4.573919781054011,8.328810400989614,3.332204510175204,2.8903717578961645,4.02535169073515
0.2576828885112137,0.8711944718497195,10.978155715480735,15,7,H,6,768,32,1423,1,2025-10-08,1341,0.22449190796123697,2.8288828752909656,9.56410857043222,1.875,low,low,long,optimal,medium,0,3,0.3423171114887863,0.6288055281502805,1.5218442845192648,12.6,4.035677691947223,6.0201827170075966,10.720472826969521,2.772588722239781,2.0794415416798357,3.4965075614664802
0.2709426983163654,1.7167439058186984,13.099223408320766,26,7,L,8,1024,28,8627,0,2025-10-08,3347,0.4651392261606944,3.5491389360993253,22.488011957192313,3.25,low,high,long,optimal,high,0,3,0.32905730168363456,0.2167439058186984,0.5992234083207659,20.3,5.028970004151943,7.026331033229765,12.8282807100044,3.295836866004329,2.0794415416798357,3.367295829986474
0.2993955883716812,1.3405230115254851,14.722520734693152,5,17,M,4,256,79,5606,1,2025-10-08,2523,0.40134667576145056,4.407857757677732,19.73587783251726,0.2777777777777778,low,optimal,medium,optimal,low,0,1,0.3006044116283188,0.15947698847451486,2.222520734693152,8.6,5.45414644486344,8.043510307079432,14.423125146321471,1.791759469228055,2.8903717578961645,4.382026634673881
0.8225347943841967,0.7880243764519232,18.222001473193338,25,7,M,30,512,53,9769,0,2025-10-08,2591,0.6481774684546175,14.988230235021613,14.359381348619207,3.125,high,low,long,high,low,0,4,0.22253479438419677,0.7119756235480768,5.7220014731933375,19.6,6.6108535480098185,10.05556387516914,17.433977096741415,3.258096538021482,2.0794415416798357,3.9889840465642745
0.8118661240103798,0.6610416776760016,10.304567947101656,6,10,H,32,512,32,580,0,2025-10-08,4546,0.5366773446641343,8.365929638815018,6.8117488834784305,0.5454545454545454,high,low,medium,optimal,low,0,2,0.21186612401037985,0.8389583223239984,2.1954320528983438,7.199999999999999,3.925825249596013,5.5246679360970825,9.643526269425655,1.9459101490553132,2.3978952727983707,3.4965075614664802
0.4928645844474466,0.9593588678426006,15.2413538710028,4,18,M,20,512,74,743,0,2025-10-08,2689,0.47283400973521617,7.511923542048277,14.621927994073685,0.21052631578947367,low,low,medium,high,low,0,3,0.1071354155525534,0.5406411321573994,2.7413538710028007,8.2,5.56452577443095,8.383624260250567,14.748489286555355,1.6094379124341003,2.9444389791664403,4.31748811353631
0.6331513755940223,1.1630993196771129,19.29766307394709,23,17,L,37,512,36,2116,0,2025-10-08,1550,0.7364179342060355,12.218341921019569,22.445098792666002,1.2777777777777777,optimal,low,long,high,low,0,3,0.03315137559402237,0.3369006803228871,6.7976630739470885,21.199999999999996,7.031304589739407,10.626282231014748,18.664511698353067,3.1780538303479458,2.8903717578961645,3.6109179126442243
0.064208937075134,1.75443696965369,18.436982862632625,7,8,Q,23,1024,86,1291,0,2025-10-08,1259,0.11265053298678256,1.1838190724821023,32.34652434307419,0.7777777777777778,low,high,medium,high,high,0,3,0.535791062924866,0.2544369696536899,5.936982862632625,7.299999999999999,6.751876256453817,10.154826684825858,18.372773925557492,2.0794415416798357,2.1972245773362196,4.465908118654584
0.0712567277652586,0.6470668071664097,6.988732702717687,20,14,L,27,512,72,7787,0,2025-10-08,1799,0.04610786332419194,0.4979942236217142,4.522176956087008,1.3333333333333333,low,low,long,low,low,0,4,0.5287432722347414,0.8529331928335903,5.511267297282313,18.2,2.5690187458831186,3.8383971794309795,6.917475974952429,3.044522437723423,2.70805020110221,4.290459441148391
0.2327283489155518,0.8980545996805159,6.700974910173631,17,17,L,14,512,79,2858,0,2025-10-08,4745,0.2090027642196633,1.5595068269692471,6.017841340425162,0.9444444444444444,low,low,long,low,low,0,4,0.36727165108444815,0.6019454003194841,5.799025089826369,17.0,2.6105859529232327,3.5579665711170256,6.46824656125808,2.8903717578961645,2.8903717578961645,4.382026634673881
0.7607850486168974,1.751246162312662,10.579921396837427,11,8,L,6,768,55,5198,0,2025-10-08,93,1.3323218967351937,8.049046014255916,18.528046743781164,1.2222222222222223,high,high,long,optimal,medium,0,3,0.16078504861689746,0.25124616231266206,1.9200786031625725,10.1,4.363984202588996,5.405891203730118,9.81913634822053,2.4849066497880004,2.1972245773362196,4.02535169073515
0.2786464642366114,0.6969319580072364,10.870671400456205,9,11,M,26,1024,94,2074,0,2025-10-08,150,0.19419762591221493,3.029074149615174,7.576118303973209,0.75,low,low,medium,optimal,high,0,2,0.3213535357633886,0.8030680419927636,1.6293285995437952,9.6,3.9487499409000173,5.998207082768407,10.592024936219593,2.302585092994046,2.4849066497880004,4.553876891600541
0.3009635669468162,0.7034399240109701,9.250965418558907,25,14,H,31,768,21,414,1,2025-10-08,1189,0.2117097886631389,2.784203550071135,6.50749841105919,1.6666666666666667,low,low,long,low,medium,0,4,0.2990364330531838,0.7965600759890299,3.2490345814410926,21.7,3.4184563031722313,5.055108182848357,8.950001851612091,3.258096538021482,2.70805020110221,3.091042453358316
0.3689136395697724,1.7655931890653862,14.804044288028395,24,8,Q,40,256,89,7848,0,2025-10-08,626,0.651351409377713,5.461413858648656,26.137919765565268,2.6666666666666665,low,high,long,optimal,low,0,3,0.23108636043022757,0.2655931890653862,2.304044288028395,19.199999999999996,5.646183705554518,7.961625856382376,14.435130648458623,3.2188758248682006,2.1972245773362196,4.499809670330265
0.0827368356181899,1.70456828701382,13.738275445769004,4,12,H,26,768,94,3729,1,2025-10-08,3547,0.14103058616264194,1.1366614372340045,23.417828643118494,0.3076923076923077,low,high,medium,optimal,medium,0,2,0.5172631643818101,0.2045682870138199,1.2382754457690037,6.3999999999999995,5.175193522800337,7.4600511612715215,13.655538610150813,1.6094379124341003,2.5649493574615367,4.553876891600541
0.2375441308743274,1.405689135929177,19.104742298588967,4,9,Q,3,512,82,5715,1,2025-10-08,1491,0.3339132040737806,4.538219404896316,26.855328693853124,0.4,low,optimal,medium,high,low,0,2,0.36245586912567257,0.09431086407082301,6.604742298588967,5.5,6.915991855130824,10.57191414635422,18.86719816771464,1.6094379124341003,2.302585092994046,4.418840607796598
0.9471614629002478,0.8939504185491105,12.120916779057252,5,16,Q,38,512,70,2286,0,2025-10-08,3705,0.8467153861932644,11.480465268144027,10.835498627837167,0.29411764705882354,high,low,medium,optimal,low,0,2,0.34716146290024785,0.6060495814508895,0.37908322094274816,8.3,4.6540095535022035,6.466586076910666,11.226966360508142,1.791759469228055,2.833213344056216,4.2626798770413155
0.0393121398410989,0.6154537745120261,13.04832006516199,24,15,M,3,768,91,5171,0,2025-10-08,611,0.02419480484934892,0.5129573830930649,8.030637835144953,1.5,low,low,long,optimal,medium,0,3,0.560687860158901,0.8845462254879739,0.54832006516199,21.299999999999997,4.567695326505039,7.350083793008113,13.00900792532089,3.2188758248682006,2.772588722239781,4.5217885770490405
0.8736185287372153,0.9108723059448556,18.98401758257251,18,7,Q,6,1024,65,2226,0,2025-10-08,4175,0.7957549237870194,16.584789510008424,17.292015871535504,2.25,high,low,long,high,high,0,4,0.27361852873721537,0.5891276940551444,6.484017582572509,14.7,6.92283613908486,10.445306138190837,18.110399053835295,2.9444389791664403,2.0794415416798357,4.189654742026425
0.6106200424416326,0.9641938646692736,17.142098144231518,9,18,Q,4,512,98,6576,1,2025-10-08,696,0.5887560985663136,10.467308696369281,16.52830585822657,0.47368421052631576,optimal,low,medium,high,low,0,2,0.010620042441632616,0.5358061353307264,4.642098144231518,11.7,6.238970683780809,9.444040180244201,16.531478101789887,2.302585092994046,2.9444389791664403,4.59511985013459
0.7452147426908345,1.2466348454103446,19.039611270660863,15,12,L,1,768,85,3541,0,2025-10-08,4597,0.9290106655518983,14.188599013999049,23.735442853073362,1.1538461538461537,high,low,long,high,medium,0,4,0.14521474269083456,0.25336515458965536,6.539611270660863,14.1,7.01048695292068,10.420543623947312,18.29439652797003,2.772588722239781,2.5649493574615367,4.454347296253507
0.0711582851734328,1.8317264605037284,12.328417408772625,22,12,L,18,768,82,1289,0,2025-10-08,2884,0.130342513836247,0.8772690417105559,22.582288383783627,1.6923076923076923,low,high,long,optimal,medium,0,3,0.5288417148265672,0.33172646050372845,0.1715825912273754,19.0,4.7437673848165955,6.627223179010845,12.257259123599193,3.1354942159291497,2.5649493574615367,4.418840607796598
0.427486454090268,0.5450303385760045,10.067808285429557,12,16,M,19,512,69,6322,0,2025-10-08,4046,0.23299308680947434,4.303851664398902,5.487260958525974,0.7058823529411765,low,low,long,optimal,low,0,3,0.172513545909732,0.9549696614239955,2.4321917145704433,13.2,3.6801083593652764,5.5322226003909325,9.640321831339289,2.5649493574615367,2.833213344056216,4.248495242049359
0.8200675020556494,0.9941249860616644,6.786500864140335,18,8,M,37,256,64,1760,0,2025-10-08,4216,0.8152495940506964,5.56538881135407,6.746630076970984,2.0,high,low,long,low,low,0,4,0.2200675020556494,0.5058750139383356,5.713499135859665,15.0,2.8668977840858827,3.39559129325275,5.966433362084685,2.9444389791664403,2.1972245773362196,4.174387269895637
0.0815987200048383,0.6293737569559474,19.619138162948623,23,6,M,34,1024,78,4365,0,2025-10-08,4098,0.0513560929722415,1.6008965616946822,12.34777069385278,3.2857142857142856,low,low,long,high,high,0,4,0.5184012799951617,0.8706262430440526,7.119138162948623,17.9,6.77670354663647,11.125246492930673,19.537539442943785,3.1780538303479458,1.9459101490553132,4.3694478524670215
0.3602339188004279,0.9808042502097434,6.225559394033431,27,15,L,31,512,99,6781,0,2025-10-08,2617,0.35331895862917123,2.24265765723748,6.106055113601184,1.6875,low,low,long,low,low,0,4,0.2397660811995721,0.5191957497902566,6.274440605966569,23.4,2.522199187681201,3.2221785328487456,5.8653254752330035,3.332204510175204,2.772588722239781,4.605170185988092
0.4791818776297309,0.6200951037934483,18.267448021907956,19,11,L,25,1024,97,3497,0,2025-10-08,1502,0.29713833614474744,8.753430042641368,11.327555077186437,1.5833333333333333,low,low,long,high,high,0,4,0.12081812237026907,0.8799048962065517,5.767448021907956,16.599999999999998,6.455575001110379,10.229624740375927,17.788266144278225,2.995732273553991,2.4849066497880004,4.584967478670572
0.3079299415911909,1.3290558350683102,12.437600466560362,2,8,L,3,1024,36,3492,0,2025-10-08,1437,0.4092560856640162,3.829909585202501,16.530265474330385,0.2222222222222222,low,optimal,short,optimal,high,0,1,0.29207005840880906,0.17094416493168985,0.06239953343963833,3.8,4.691528747739954,6.72769610100028,12.129670524969171,1.0986122886681098,2.1972245773362196,3.6109179126442243
